Numero AMM;Nom du produit;Biocontrole;Culture;CatÈgorie IFT;CatÈgorie de produit;Dose;Unite;Annee;Fich_initial;Date_Retrait
2000332;SOLARAM;0;BlÈ;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000332;SOLARAM;0;Orge;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000332;COMET;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000333;OPERA;0;Seigle;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000333;OPERA;0;Orge;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000333;OPERA;0;BlÈ;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000333;OPERA;0;Epeautre;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000333;IBEX;0;Feverole;HORS HERBICIDE;FONGICIDE;0.75;L/HA;2015;oui;NA
2000333;IBEX;0;MaÔs;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000333;IBEX;0;BlÈ;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000333;IBEX;0;Moha;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000333;BAUXIT;0;Lupin;HORS HERBICIDE;FONGICIDE;0.75;L/HA;2015;oui;NA
2000333;BAUXIT;0;Orge;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000333;BAUXIT;0;Moha;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2000341;ROUNDUP ENERGY;0;Prairies;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000341;ROUNDUP ENERGY;0;Feverole;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000341;ROUNDUP ENERGY;0;Vesce;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000341;ROUNDUP ENERGY;0;Pois fourrager;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000341;ROUNDUP ENERGY;0;MaÔs;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000341;RADICAL H;0;TrÍfle;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000341;RADICAL H;0;Seigle;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000341;RADICAL H;0;Colza;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000341;RADICAL H;0;Lupin;HERBICIDE;HERBICIDE;3.7;KG/HA;2015;oui;NA
2000369;SIMPLON;0;Orge;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2000369;SIMPLON;0;Prairies;HERBICIDE;HERBICIDE;0.02;KG/HA;2015;oui;NA
2000374;RAPSOL WG;0;Colza;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
2000374;RAPSOL WG;0;Pois protÈagineux;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
2000378;COVER +;0;TrÍfle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2000378;COVER +;0;MaÔs;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2000378;COVER +;0;Moha;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2000378;COVER +;0;GraminÈes fourragËres;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2000378;COVER +;0;Lupin;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2000378;COVER +;0;Soja;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2000378;COVER +;0;Epeautre;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2000380;FOLY R;0;Pois protÈagineux;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2000391;BASE DEBROUSS EV;0;Prairies;HERBICIDE;HERBICIDE;2;L/HL;2015;oui;NA
2000391;BASE DEBROUSS EV;0;Tournesol;HERBICIDE;HERBICIDE;2;L/HL;2015;oui;NA
2000391;BASE DEBROUSS EV;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;2;L/HL;2015;oui;NA
2000391;BASE DEBROUSS EV;0;Moha;HERBICIDE;HERBICIDE;2;L/HL;2015;oui;NA
2000402;SIRLENE;0;Pois protÈagineux;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Moha;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Vesce;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Luzerne;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;BlÈ;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Feverole;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Epeautre;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000407;MAGENTI;0;BlÈ;HERBICIDE;HERBICIDE;1.75;L/HA;2015;oui;NA
2000467;ATENEA DF;1;Triticale;HORS HERBICIDE;FONGICIDE;10;KG/HA;2015;oui;NA
2000468;TRILOG;1;Epeautre;HORS HERBICIDE;FONGICIDE;10;KG/HA;2015;oui;NA
2000499;BURREN;0;Triticale;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000499;BURREN;0;Colza;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000499;BURREN;0;Pois protÈagineux;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000499;BURREN;0;Prairies;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;JachÍres et cultures intermÈdiaires;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Prairies;HERBICIDE;HERBICIDE;2.4;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Seigle;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Pois protÈagineux;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;BlÈ;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Feverole;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Pois fourrager;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000528;GIBLY+;0;Moha;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2000533;BANDIC+;0;Moha;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2000538;PROPLANT J;0;GraminÈes fourragËres;HORS HERBICIDE;FONGICIDE;140;L/HA;2015;oui;NA
2000538;PROPLANT J;0;Colza;HORS HERBICIDE;FONGICIDE;140;L/HA;2015;oui;NA
2000538;PROPLANT J;0;Lupin;HORS HERBICIDE;FONGICIDE;140;L/HA;2015;oui;NA
2000538;PROPLANT J;0;Pois fourrager;HORS HERBICIDE;FONGICIDE;140;L/HA;2015;oui;NA
2000548;PROPAQ+;0;Lin;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000548;PROPAQ+;0;Luzerne;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000549;PROVEX;0;Triticale;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2000552;BONASAG;0;Pois protÈagineux;HERBICIDE;HERBICIDE;6;L/HA;2015;oui;NA
2000559;BELCANTO+;0;Moha;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000559;BELCANTO+;0;Luzerne;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000561;LIBERIO+;0;BlÈ;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2000566;PROTEO+;0;Epeautre;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000566;PROTEO+;0;Sorgho;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000566;PROTEO+;0;Lin;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000566;PROTEO+;0;Lupin;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2010005;SAGAGRAN;0;Moha;HERBICIDE;HERBICIDE;2;KG/HA;2015;oui;NA
2010005;SAGAGRAN;0;Luzerne;HERBICIDE;HERBICIDE;2;KG/HA;2015;oui;NA
2010009;ANTILIMACES CLARTEX R;0;Luzerne;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
2010009;ANTILIMACES CLARTEX R;0;JachÍres et cultures intermÈdiaires;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
2010009;ANTILIMACES CLARTEX R;0;Feverole;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
2010009;ANTILIMACES CLARTEX R;0;Moha;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
2010009;ANTILIMACES CLARTEX R;0;Colza;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
2010019;ETAMINE;0;Tournesol;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2010019;ETAMINE;0;Pois fourrager;HERBICIDE;HERBICIDE;3;L/HA;2015;oui;NA
2010019;ETAMINE;0;Feverole;HERBICIDE;HERBICIDE;3;L/HA;2015;oui;NA
2010019;ETAMINE;0;Lupin;HERBICIDE;HERBICIDE;3;L/HA;2015;oui;NA
2010023;PEARL PROTECH;0;GraminÈes fourragËres;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.5;L/HA;2015;oui;NA
2010023;PEARL PROTECH;0;Seigle;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.42;L/HA;2015;oui;NA
2010023;PEARL PROTECH;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.42;L/HA;2015;oui;NA
2010023;PEARL PROTECH;0;Sorgho;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.5;L/HA;2015;oui;NA
2010023;DECIS PROTECH;0;Lupin;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.42;L/HA;2015;oui;NA
2010023;DECIS PROTECH;0;GraminÈes fourragËres;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.5;L/HA;2015;oui;NA
2010023;DECIS PROTECH;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.42;L/HA;2015;oui;NA
2010023;DECIS PROTECH;0;Vesce;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.42;L/HA;2015;oui;NA
2010023;SPLIT PROTECH;0;Luzerne;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.42;L/HA;2015;oui;NA
2110068;FIGARO 360;0;Vesce;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;FIGARO 360;0;Orge;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;FIGARO 360;0;Lin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;FIGARO 360;0;JachÍres et cultures intermÈdiaires;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;FIGARO 360;0;Feverole;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;FIGARO 360;0;Prairies;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;FIGARO 360;0;Tournesol;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;FIGARO 360;0;MaÔs;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;MADRIGAL 360;0;Vesce;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;MADRIGAL 360;0;Lin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;MADRIGAL 360;0;Lupin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;MADRIGAL 360;0;Moha;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110068;MADRIGAL 360;0;MaÔs;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110069;ETNA SUPER;0;Orge;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110069;ETNA SUPER;0;Prairies;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110069;ETNA SUPER;0;Pois protÈagineux;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110069;ETNA SUPER;0;Sorgho;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110069;ETNA SUPER;0;BlÈ;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110070;GLYFO TDI;0;Colza;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110070;GLYFO TDI;0;Pois protÈagineux;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110070;GLYFO TDI;0;JachÍres et cultures intermÈdiaires;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110071;GLYPHOFIT 36 SL;0;BlÈ;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110071;GLYPHOFIT 36 SL;0;Sorgho;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110071;GLYPHOFIT 36 SL;0;Pois protÈagineux;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110071;GLYPHOFIT 36 SL;0;Epeautre;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110071;GLYPHOFIT 36 SL;0;Triticale;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110073;EXPLICIT EC;0;Lin;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.17;L/HA;2015;oui;NA
2110073;AVAUNT EC;0;Lin;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.17;L/HA;2015;oui;NA
2110073;AVAUNT EC;0;Colza;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.17;L/HA;2015;oui;NA
2110078;ROKSA 440 EC;0;Colza;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.625;L/HA;2015;oui;NA
2110078;ROKSA 440 EC;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;L/HA;2015;oui;NA
2110078;ROKSA 440 EC;0;Seigle;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;L/HA;2015;oui;NA
2110078;SCRAMBLER;0;Colza;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.625;L/HA;2015;oui;NA
2110078;SCRAMBLER;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;L/HA;2015;oui;NA
2110078;SCRAMBLER;0;Orge;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;L/HA;2015;oui;NA
2110078;SCRAMBLER;0;Lin;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.625;L/HA;2015;oui;NA
2110078;DASKOR 440;0;Epeautre;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;L/HA;2015;oui;NA
2110078;DASKOR 440;0;Seigle;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;Vesce;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;GraminÈes fourragËres;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;Prairies;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110080;REALCHEMIE LAMBDA-CYHALOTHRIN 10;0;Lin;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2110081;TOPCHAR;0;Triticale;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2110082;ALLIANCE WG;0;BlÈ;HERBICIDE;HERBICIDE;0.075;KG/HA;2015;oui;NA
2110082;POLYMER WG;0;Epeautre;HERBICIDE;HERBICIDE;0.075;KG/HA;2015;oui;NA
2110085;SOGLY SL;0;Prairies;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110085;SOGLY SL;0;Epeautre;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110085;SOGLY SL;0;Orge;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110085;SOGLY SL;0;Tournesol;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110085;SOGLY SL;0;Lupin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110087;FLORAPYR;0;Triticale;HERBICIDE;HERBICIDE;0.275;KG/HA;2015;oui;NA
2110090;AZOXYSTAR;0;Orge;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110090;AZOXYSTAR;0;Pois protÈagineux;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2110090;PROFI AZOXY 250 SC;0;Colza;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110090;PROFI AZOXY 250 SC;0;BlÈ;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110090;FRUMIDOR GP;0;Orge;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110090;FRUMIDOR GP;0;Epeautre;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110091;FLUROX 200 EC;0;Epeautre;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110092;GRANSTAR ULTRA SX;0;Epeautre;HERBICIDE;HERBICIDE;0.06;KG/HA;2015;oui;NA
2110092;GRANSTAR ULTRA SX;0;Triticale;HERBICIDE;HERBICIDE;0.06;KG/HA;2015;oui;NA
2110092;PICARO SX;0;Seigle;HERBICIDE;HERBICIDE;0.06;KG/HA;2015;oui;NA
2110093;RATIO SX;0;Seigle;HERBICIDE;HERBICIDE;0.15;KG/HA;2015;oui;NA
2110093;PRAGMA MAX SX;0;Seigle;HERBICIDE;HERBICIDE;0.15;KG/HA;2015;oui;NA
2110095;AXIAL ONE;0;BlÈ;HERBICIDE;HERBICIDE;1.3;L/HA;2015;oui;NA
2000402;SIRLENE;0;Tournesol;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Lin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Sorgho;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Seigle;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;TrÍfle;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000402;SIRLENE;0;Pois fourrager;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000407;MAGENTI;0;Triticale;HERBICIDE;HERBICIDE;1.75;L/HA;2015;oui;NA
2000420;MARONEE;0;Luzerne;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2000420;MARONEE;0;Pois fourrager;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2000420;MARONEE;0;Sorgho;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000424;BUGGY UPPER 240;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;10.5;L/HA;2015;oui;NA
2000424;BUGGY UPPER 240;0;Luzerne;HERBICIDE;HERBICIDE;10.5;L/HA;2015;oui;NA
2000424;BUGGY UPPER 240;0;Soja;HERBICIDE;HERBICIDE;10.5;L/HA;2015;oui;NA
2000424;BUGGY UPPER 240;0;Colza;HERBICIDE;HERBICIDE;10.5;L/HA;2015;oui;NA
2000424;BUGGY UPPER 240;0;Tournesol;HERBICIDE;HERBICIDE;10.5;L/HA;2015;oui;NA
2000424;BUGGY UPPER 240;0;Pois fourrager;HERBICIDE;HERBICIDE;10.5;L/HA;2015;oui;NA
2000462;DRIVER;0;Lupin;HERBICIDE;HERBICIDE;3;L/HA;2015;oui;NA
2000462;DRIVER;0;Luzerne;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000462;DRIVER;0;Sorgho;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000462;DRIVER;0;Triticale;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000468;TRILOG;1;BlÈ;HORS HERBICIDE;FONGICIDE;10;KG/HA;2015;oui;NA
2000469;ANALO+;0;Epeautre;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2000499;BURREN;0;JachÍres et cultures intermÈdiaires;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000499;BURREN;0;Feverole;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000499;BURREN;0;Epeautre;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Triticale;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Moha;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Orge;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Sorgho;HERBICIDE;HERBICIDE;2;L/HA;2015;oui;NA
2000519;DICOPUR 600;0;Lin;HERBICIDE;HERBICIDE;1.4;L/HA;2015;oui;NA
2000528;GIBLY+;0;Sorgho;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2000533;BANDIC+;0;Pois protÈagineux;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2000533;BANDIC+;0;Vesce;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2000533;BANDIC+;0;Orge;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2000533;BANDIC+;0;Feverole;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2000533;BANDIC+;0;MaÔs;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2000535;PERAL;0;Tournesol;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2000535;PERAL;0;GraminÈes fourragËres;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2000535;PERAL;0;Pois fourrager;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2000535;PERAL;0;BlÈ;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2000535;PERAL;0;Moha;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.1;L/HA;2015;oui;NA
2000538;PROPLANT J;0;Feverole;HORS HERBICIDE;FONGICIDE;140;L/HA;2015;oui;NA
2000538;PROPLANT J;0;Prairies;HORS HERBICIDE;FONGICIDE;140;L/HA;2015;oui;NA
2000538;PROPLANT J;0;Sorgho;HORS HERBICIDE;FONGICIDE;140;L/HA;2015;oui;NA
2000538;PROPLANT J;0;BlÈ;HORS HERBICIDE;FONGICIDE;140;L/HA;2015;oui;NA
2000548;PROPAQ+;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000548;PROPAQ+;0;Pois protÈagineux;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000548;PROPAQ+;0;Lupin;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000548;PROPAQ+;0;Colza;HERBICIDE;HERBICIDE;1.2;L/HA;2015;oui;NA
2000549;PROVEX;0;Colza;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2000549;PROVEX;0;Moha;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2000552;BONASAG;0;Luzerne;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000552;BONASAG;0;Pois fourrager;HERBICIDE;HERBICIDE;6;L/HA;2015;oui;NA
2000552;BONASAG;0;Lupin;HERBICIDE;HERBICIDE;6;L/HA;2015;oui;NA
2000559;BELCANTO+;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000559;BELCANTO+;0;GraminÈes fourragËres;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000560;OPTION+;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000560;OPTION+;0;BlÈ;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000561;LIBERIO+;0;Triticale;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2000561;LIBERIO+;0;Seigle;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2000566;PROTEO+;0;Seigle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000566;PROTEO+;0;Vesce;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2000566;PROTEO+;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2000566;PROTEO+;0;Pois fourrager;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2000566;PROTEO+;0;MaÔs;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2130083;ENVERGURE;0;Lupin;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2130083;ENVERGURE;0;Moha;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2130083;ESTAMINA;0;TrÍfle;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2130083;ESTAMINA;0;Triticale;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2130083;ESTAMINA;0;Luzerne;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2130083;LAMBDASTAR;0;Pois fourrager;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2130083;LAMBDASTAR;0;MaÔs;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2130083;PROFI LAMBDA 100 CS;0;Lin;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.05;L/HA;2015;oui;NA
2130083;PROFI LAMBDA 100 CS;0;Orge;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2130083;PROFI LAMBDA 100 CS;0;Sorgho;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.075;L/HA;2015;oui;NA
2130083;PROFI LAMBDA 100 CS;0;Seigle;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2130083;PROFI LAMBDA 100 CS;0;BlÈ;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.063;L/HA;2015;oui;NA
2130084;MAGISEM PROTEC;0;Tournesol;HORS HERBICIDE;AUTRE;4;KG/HA;2015;oui;NA
2130084;MAGISEM PROTEC;0;Epeautre;HORS HERBICIDE;AUTRE;5;KG/HA;2015;oui;NA
2130084;MAGISEM PROTEC;0;Prairies;HORS HERBICIDE;AUTRE;4;KG/HA;2015;oui;NA
2130084;MAGISEM PROTEC;0;Sorgho;HORS HERBICIDE;AUTRE;4;KG/HA;2015;oui;NA
2130084;MAGISEM PROTEC;0;BlÈ;HORS HERBICIDE;AUTRE;5;KG/HA;2015;oui;NA
2130085;ELIREX 110;0;Prairies;HORS HERBICIDE;AUTRE;4;KG/HA;2015;oui;NA
